,_id,client,uuid,last_time,first_visit_dt,last_visit_dt,sessions,assumed_behaviour,behaviour_changed,behaviour_escalated,bought_anything,bought_last_session
61a8e3f4c459460a57dfb9a9,61a8e3f4c459460a57dfb9a9,premier,5c04c565-03e6-478d-8f71-ac771389beff,20008.0,2021-12-02 10:19:16.244,2021-12-02 10:27:05.887,1.0,SB,0.0,0.0,0.0,0.0
61a8e535c459460a57dfb9b5,61a8e535c459460a57dfb9b5,premier,288cbb68-50aa-4246-8b02-d9d40ca8c223,0.0,2021-12-02 15:24:37.336,2021-12-02 15:24:37.336,1.0,,0.0,0.0,0.0,0.0
61a8e6a7c459460a57dfb9bf,61a8e6a7c459460a57dfb9bf,premier,633f545d-c08b-4a63-9502-96ee29e69804,47759.0,2021-12-02 10:30:47.376,2021-12-02 10:31:35.086,1.0,SB,0.0,0.0,0.0,0.0
61a8ea4fc459460a57dfb9c4,61a8ea4fc459460a57dfb9c4,premier,6f327e9b-e8b3-45cf-94f1-fe886078a323,20891.0,2021-12-02 09:46:23.211,2021-12-02 09:54:24.362,1.0,SB,0.0,0.0,0.0,0.0
61a8eb61c459460a57dfb9c7,61a8eb61c459460a57dfb9c7,premier,0ade0051-f3fe-443f-b588-e82658bcd979,20622.0,2021-12-02 07:50:57.600,2021-12-02 07:51:16.872,1.0,SB,0.0,0.0,0.0,0.0
61a8ec25c459460a57dfb9cb,61a8ec25c459460a57dfb9cb,premier,0c024996-8af2-4eda-8676-8cd2dfd56214,0.0,2021-12-02 21:24:13.091,2021-12-02 21:24:13.091,1.0,,0.0,0.0,0.0,0.0
61a8ecb6c459460a57dfb9cf,61a8ecb6c459460a57dfb9cf,premier,1f039d7a-c52f-4cc2-b4a2-17007d3ffec8,0.0,2021-12-02 10:56:38.701,2021-12-02 10:56:38.701,1.0,,0.0,0.0,0.0,0.0
61a8ecc0c459460a57dfb9d2,61a8ecc0c459460a57dfb9d2,premier,79dde7f8-2c1f-4689-9cea-f1e890b95077,20001.0,2021-12-02 23:56:48.345,2021-12-02 23:57:07.857,1.0,SB,0.0,0.0,0.0,0.0
61a8ed3bc459460a57dfb9d6,61a8ed3bc459460a57dfb9d6,premier,a9253d87-3814-4cd6-9a1c-e4b58931121c,20024.0,2021-12-02 16:58:51.820,2021-12-02 16:59:59.155,1.0,SB,0.0,0.0,0.0,0.0
61a8ed76c459460a57dfb9db,61a8ed76c459460a57dfb9db,premier,9987426e-1247-44e9-97da-1ad113af2e08,158085.0,2021-12-02 10:59:50.844,2021-12-02 11:02:28.755,1.0,SB,0.0,0.0,0.0,0.0
61a8ef3ec459460a57dfb9e2,61a8ef3ec459460a57dfb9e2,premier,5ca5b561-f90a-4a59-9757-556b71aed3a3,7243.0,2021-12-02 21:37:26.135,2021-12-02 21:37:32.819,1.0,SB,0.0,0.0,0.0,0.0
61a8f1dcc459460a57dfb9e6,61a8f1dcc459460a57dfb9e6,premier,e9d1509e-b6ab-47bb-b1c4-8e4f8e9c323c,0.0,2021-12-02 11:18:36.743,2021-12-02 11:18:36.743,1.0,,0.0,0.0,0.0,0.0
61a8f21ac459460a57dfb9e9,61a8f21ac459460a57dfb9e9,premier,eb5394ad-6cd3-4d4b-8346-1f29509d1b38,0.0,2021-12-02 11:19:38.181,2021-12-02 11:19:38.181,1.0,,0.0,0.0,0.0,0.0
61a8f375c459460a57dfb9ec,61a8f375c459460a57dfb9ec,premier,f25e6a28-672e-43d8-b2f6-339e1230808f,20072.0,2021-12-02 11:25:25.095,2021-12-03 01:02:08.151,1.0,SB,0.0,0.0,0.0,0.0
61a8f482c459460a57dfb9f0,61a8f482c459460a57dfb9f0,premier,f88147e6-a9e2-4cef-9d9a-e3a477d2d310,0.0,2021-12-02 10:29:54.171,2021-12-02 10:29:54.171,1.0,,0.0,0.0,0.0,0.0
61a8f54ec459460a57dfb9f3,61a8f54ec459460a57dfb9f3,premier,14503edb-a514-47a3-95f7-a6de0692b70b,57071.0,2021-12-02 10:33:18.545,2021-12-02 10:54:49.285,1.0,SB,0.0,0.0,0.0,0.0
61a8f5e3c459460a57dfb9f8,61a8f5e3c459460a57dfb9f8,premier,43aff8a1-03bf-4aea-80b9-ed8defc2768f,20001.0,2021-12-02 10:35:47.167,2021-12-02 10:36:44.592,1.0,SB,0.0,0.0,0.0,0.0
61a8f7aec459460a57dfba13,61a8f7aec459460a57dfba13,premier,a0efb1f8-8ff0-4257-831a-a2ab8018832f,20001.0,2021-12-02 08:43:26.845,2021-12-02 08:51:55.359,1.0,SB,0.0,0.0,0.0,0.0
61a8f7d9c459460a57dfba1a,61a8f7d9c459460a57dfba1a,premier,8daa27f7-3aa2-46c2-bde3-9366e288a889,20001.0,2021-12-02 11:44:09.224,2021-12-02 11:45:42.817,1.0,SB,0.0,0.0,0.0,0.0
61a8f915c459460a57dfba39,61a8f915c459460a57dfba39,premier,63f0009e-cfe5-4748-b760-84da3496ae95,20001.0,2021-12-02 11:49:25.534,2021-12-02 11:51:59.973,1.0,SB,0.0,0.0,0.0,0.0
61a8f96bc459460a57dfba43,61a8f96bc459460a57dfba43,premier,e088de73-dceb-4e6f-a2ce-2a4156c34727,20003.0,2021-12-02 11:50:51.302,2021-12-02 11:51:11.103,1.0,SB,0.0,0.0,0.0,0.0
61a8f988c459460a57dfba49,61a8f988c459460a57dfba49,premier,65bcdcd2-bc21-48bd-8fa1-b5b4b6e97a54,0.0,2021-12-02 16:51:20.930,2021-12-02 16:51:20.930,1.0,,0.0,0.0,0.0,0.0
61a8fa46c459460a57dfba57,61a8fa46c459460a57dfba57,premier,495231bd-e90f-4aea-95ed-b67ffa3b9ac6,0.0,2021-12-02 10:54:30.144,2021-12-02 10:54:30.144,1.0,,0.0,0.0,0.0,0.0
61a8fa58c459460a57dfba5a,61a8fa58c459460a57dfba5a,premier,5481d6e4-6fbb-4cf4-b019-803133d23136,0.0,2021-12-02 11:54:48.568,2021-12-02 11:54:48.568,1.0,,0.0,0.0,0.0,0.0
61a8fa5fc459460a57dfba5e,61a8fa5fc459460a57dfba5e,premier,84ac0146-56e0-4b4e-a318-c27c03575409,0.0,2021-12-02 23:54:55.074,2021-12-02 23:54:55.074,1.0,,0.0,0.0,0.0,0.0
61a8fa70c459460a57dfba61,61a8fa70c459460a57dfba61,premier,3cf1bc7d-4c7d-474f-b610-df6e24def978,20715.0,2021-12-02 17:55:12.462,2021-12-02 17:56:54.974,1.0,SB,0.0,0.0,0.0,0.0
61a8fb1fc459460a57dfba69,61a8fb1fc459460a57dfba69,premier,b3c0ecd1-09ef-4605-b875-164d0d4f3e15,0.0,2021-12-02 08:58:07.594,2021-12-02 08:58:07.594,1.0,,0.0,0.0,0.0,0.0
61a8fb86c459460a57dfba6c,61a8fb86c459460a57dfba6c,premier,344fd1a6-b973-496c-8e79-836300192a0a,20001.0,2021-12-02 11:59:50.668,2021-12-02 12:00:38.811,1.0,SB,0.0,0.0,0.0,0.0
61a8fbf9c459460a57dfba72,61a8fbf9c459460a57dfba72,premier,281a2e18-5aba-4339-bbeb-4cd062b073fe,34785.0,2021-12-02 11:01:45.488,2021-12-02 11:02:20.132,1.0,SB,0.0,0.0,0.0,0.0
61a8fc74c459460a57dfba77,61a8fc74c459460a57dfba77,premier,7db3c337-d690-4b79-8541-b7ba6a12fc73,0.0,2021-12-02 17:03:48.058,2021-12-02 17:03:48.058,1.0,,0.0,0.0,0.0,0.0
61a8fc81c459460a57dfba7a,61a8fc81c459460a57dfba7a,premier,3449ba01-f627-41f9-aac4-8ce0b213a4b6,9167202.0,2021-12-02 09:04:01.389,2021-12-02 11:46:29.055,1.0,SB,0.0,0.0,0.0,0.0
61a8fd18c459460a57dfba82,61a8fd18c459460a57dfba82,premier,6f283c7f-f5d2-42eb-883d-907b2f9c89c5,144412.0,2021-12-02 09:06:32.364,2021-12-02 09:08:56.784,1.0,SB,0.0,0.0,0.0,0.0
61a8fd33c459460a57dfba86,61a8fd33c459460a57dfba86,premier,a18f0abd-882f-4f81-9248-a98ee1880aca,20004.0,2021-12-02 12:06:59.867,2021-12-02 12:07:19.802,1.0,SB,0.0,0.0,0.0,0.0
61a9005bc459460a57dfba90,61a9005bc459460a57dfba90,premier,cdff17b9-1874-48ba-b624-81a541c907ff,0.0,2021-12-02 17:20:27.111,2021-12-02 17:20:27.111,1.0,,0.0,0.0,0.0,0.0
61a9016bc459460a57dfba93,61a9016bc459460a57dfba93,premier,5e9f177e-5597-4b4b-b11c-157e4be2c982,20008.0,2021-12-02 12:24:59.031,2021-12-02 12:26:13.870,1.0,SB,0.0,0.0,0.0,0.0
61a90217c459460a57dfba98,61a90217c459460a57dfba98,premier,496adf30-f502-44f5-893a-44cf535d9a5e,160558.0,2021-12-02 09:27:51.191,2021-12-02 09:30:31.561,1.0,SB,0.0,0.0,0.0,0.0
61a902afc459460a57dfba9c,61a902afc459460a57dfba9c,premier,67008624-28b1-4db4-80d8-957236288382,37713.0,2021-12-03 00:30:23.169,2021-12-03 00:31:00.338,1.0,,0.0,0.0,0.0,0.0
61a902dcc459460a57dfbaa2,61a902dcc459460a57dfbaa2,premier,4463cc7a-513e-48c4-8db0-1e87782701bd,0.0,2021-12-02 17:31:08.641,2021-12-02 17:31:08.641,1.0,,0.0,0.0,0.0,0.0
61a903a8c459460a57dfbaa5,61a903a8c459460a57dfbaa5,premier,cb1f8fad-3294-4ecd-b0dc-9c554d678df5,16137.0,2021-12-02 12:34:32.545,2021-12-02 12:47:57.873,1.0,,0.0,0.0,0.0,0.0
61a903b6c459460a57dfbaa8,61a903b6c459460a57dfbaa8,premier,4f386b5b-304d-4eed-87c2-8a27b430e396,10.0,2021-12-02 11:34:46.419,2021-12-02 11:42:15.392,1.0,SB,0.0,0.0,0.0,0.0
61a903c2c459460a57dfbaab,61a903c2c459460a57dfbaab,premier,65cc1042-4706-4652-a62c-2cd3ab75ea77,217771.0,2021-12-02 12:34:58.739,2021-12-02 12:47:22.901,1.0,SB,0.0,0.0,0.0,0.0
61a90549c459460a57dfbab8,61a90549c459460a57dfbab8,premier,cb2b07e1-8c32-43ee-b132-274cba1c3201,20003.0,2021-12-02 12:41:29.782,2021-12-02 12:42:52.116,1.0,SB,0.0,0.0,0.0,0.0
61a90639c459460a57dfbabe,61a90639c459460a57dfbabe,premier,6a00b041-b8b7-4aa2-a4b1-2221f0e999e0,20034.0,2021-12-02 11:45:29.635,2021-12-02 11:45:49.543,1.0,SB,0.0,0.0,0.0,0.0
61a9066bc459460a57dfbac2,61a9066bc459460a57dfbac2,premier,54991c11-873c-430e-91a8-77c54a50c958,8004.0,2021-12-02 19:46:19.737,2021-12-02 19:46:27.983,1.0,SB,0.0,0.0,0.0,0.0
61a9073ec459460a57dfbac8,61a9073ec459460a57dfbac8,premier,1a7798bd-89dc-4fdf-89f0-439a79c6f8a3,0.0,2021-12-02 12:49:50.800,2021-12-02 12:49:50.800,1.0,,0.0,0.0,0.0,0.0
61a90826c459460a57dfbacb,61a90826c459460a57dfbacb,premier,862de639-5e70-40e9-9d75-fce9afe75a60,0.0,2021-12-02 12:53:42.607,2021-12-02 12:53:42.607,1.0,,0.0,0.0,0.0,0.0
61a9087dc459460a57dfbace,61a9087dc459460a57dfbace,premier,be8ca2b0-b1ba-4072-ae81-4028b6db23a7,37862.0,2021-12-02 11:55:09.921,2021-12-02 11:57:39.746,1.0,SB,0.0,0.0,0.0,0.0
61a90882c459460a57dfbad1,61a90882c459460a57dfbad1,premier,f457b3e9-ae56-4f68-a19a-5f68aab30ce0,20002.0,2021-12-02 11:55:14.643,2021-12-02 11:55:34.431,1.0,SB,0.0,0.0,0.0,0.0
61a9088bc459460a57dfbad4,61a9088bc459460a57dfbad4,premier,c35c23d0-b14a-4e0f-b618-1316aab6f81f,0.0,2021-12-02 23:25:23.794,2021-12-02 23:25:23.794,1.0,,0.0,0.0,0.0,0.0
61a908bec459460a57dfbad9,61a908bec459460a57dfbad9,premier,795aa4f3-809d-4a8a-b79f-7ebe428f3b89,20022.0,2021-12-02 19:56:14.602,2021-12-02 19:56:34.492,1.0,SB,0.0,0.0,0.0,0.0
61a90943c459460a57dfbae0,61a90943c459460a57dfbae0,premier,5825cad1-32c3-4a82-b7ef-916dd9f168a1,0.0,2021-12-02 20:58:27.620,2021-12-02 20:58:27.620,1.0,,0.0,0.0,0.0,0.0
61a909f0c459460a57dfbae3,61a909f0c459460a57dfbae3,premier,32aec8dc-3830-4e19-a5fe-9affde6858b7,20001.0,2021-12-02 10:01:20.706,2021-12-02 10:01:39.105,1.0,SB,0.0,0.0,0.0,0.0
61a90a10c459460a57dfbae7,61a90a10c459460a57dfbae7,premier,44a93b3b-0d4d-48b7-9a8b-a6f85db6eed9,62734.0,2021-12-02 12:01:52.675,2021-12-02 12:02:55.005,1.0,SB,0.0,0.0,0.0,0.0
61a90a5ac459460a57dfbaec,61a90a5ac459460a57dfbaec,premier,7a63cba5-cf46-409f-ad07-ce8b2781c53a,20001.0,2021-12-02 13:03:06.724,2021-12-02 13:03:26.625,1.0,SB,0.0,0.0,0.0,0.0
61a90ab9c459460a57dfbaf0,61a90ab9c459460a57dfbaf0,premier,b569596e-d5ed-4b5e-af68-e5a6826915da,20002.0,2021-12-02 13:04:41.513,2021-12-02 13:05:01.326,1.0,SB,0.0,0.0,0.0,0.0
61a90b07c459460a57dfbaf4,61a90b07c459460a57dfbaf4,premier,4c27b4e2-08d9-49e2-ab3e-dcbff7df575d,29183.0,2021-12-02 11:05:59.688,2021-12-02 11:06:28.760,1.0,SB,0.0,0.0,0.0,0.0
61a90b0fc459460a57dfbaf7,61a90b0fc459460a57dfbaf7,premier,e1d26554-5092-4070-b453-c3e26e51559b,20004.0,2021-12-02 11:06:07.177,2021-12-02 16:13:54.931,1.0,SB,0.0,0.0,0.0,0.0
61a90b17c459460a57dfbafa,61a90b17c459460a57dfbafa,premier,0f86af54-4e8c-4156-8917-0abdd4eeb9c4,20007.0,2021-12-02 11:06:15.801,2021-12-02 11:07:47.879,1.0,SB,0.0,0.0,0.0,0.0
61a90bacc459460a57dfbb02,61a90bacc459460a57dfbb02,premier,c8d61309-484b-4dc8-8c21-e6189f501069,0.0,2021-12-02 10:08:44.652,2021-12-02 10:08:44.652,1.0,,0.0,0.0,0.0,0.0
61a90bcfc459460a57dfbb05,61a90bcfc459460a57dfbb05,premier,fb9cc3b1-e437-435a-af27-c1fbb4b104ca,5719083.0,2021-12-02 13:09:19.298,2021-12-02 14:44:38.387,1.0,,0.0,0.0,0.0,0.0
61a90beac459460a57dfbb08,61a90beac459460a57dfbb08,premier,b00ba56c-6706-4de9-9548-5fe3012fb4ff,0.0,2021-12-02 18:09:46.370,2021-12-02 18:09:46.370,1.0,,0.0,0.0,0.0,0.0
61a90c19c459460a57dfbb0b,61a90c19c459460a57dfbb0b,premier,23e3bf7d-3911-4def-999d-cb0c158d0da0,0.0,2021-12-02 18:10:33.769,2021-12-02 18:10:33.769,1.0,,0.0,0.0,0.0,0.0
61a90c32c459460a57dfbb0e,61a90c32c459460a57dfbb0e,premier,ff5a55bd-27e2-4741-9b28-7460f3e9ea3b,20003.0,2021-12-02 12:10:58.502,2021-12-02 12:11:18.290,1.0,SB,0.0,0.0,0.0,0.0
61a90c72c459460a57dfbb12,61a90c72c459460a57dfbb12,premier,ef82c4d3-3e91-4b81-9902-9b7d628b4108,0.0,2021-12-02 12:12:02.482,2021-12-02 12:12:02.482,1.0,,0.0,0.0,0.0,0.0
61a90ca0c459460a57dfbb15,61a90ca0c459460a57dfbb15,premier,b1bd4169-c67c-4269-9973-3d53d3d675eb,26234.0,2021-12-02 13:12:48.345,2021-12-02 13:25:28.321,1.0,SB,0.0,0.0,0.0,0.0
61a90d37c459460a57dfbb1c,61a90d37c459460a57dfbb1c,premier,ff73a552-fa8a-4d4f-bed1-3eb1097ee99e,20002.0,2021-12-02 13:15:19.475,2021-12-02 14:28:49.942,1.0,SB,0.0,0.0,0.0,0.0
61a90dc7c459460a57dfbb20,61a90dc7c459460a57dfbb20,premier,6bc23d34-6077-461f-82c0-bf9316f7860d,0.0,2021-12-02 13:17:43.467,2021-12-02 13:17:43.467,1.0,,0.0,0.0,0.0,0.0
61a90f9ec459460a57dfbb2d,61a90f9ec459460a57dfbb2d,premier,de920425-dcd6-4246-bcfe-885c015b5493,4566.0,2021-12-02 13:25:34.165,2021-12-02 13:25:54.866,1.0,SL,0.0,0.0,0.0,0.0
61a90ff2c459460a57dfbb31,61a90ff2c459460a57dfbb31,premier,46eafe9e-ce7d-4655-902b-97dd7d40ca50,20004.0,2021-12-02 13:26:58.835,2021-12-02 13:27:18.597,1.0,SB,0.0,0.0,0.0,0.0
61a9100ec459460a57dfbb35,61a9100ec459460a57dfbb35,premier,b3b1ee99-99e3-4f10-a0b9-3231f543ffdb,20002.0,2021-12-02 13:27:26.582,2021-12-02 13:27:46.239,1.0,SB,0.0,0.0,0.0,0.0
61a91139c459460a57dfbb39,61a91139c459460a57dfbb39,premier,402b2292-1cb0-4437-b017-dcb3b95d6609,20001.0,2021-12-02 13:32:25.656,2021-12-02 15:28:15.282,1.0,SB,0.0,0.0,0.0,0.0
61a91146c459460a57dfbb3c,61a91146c459460a57dfbb3c,premier,527910e6-7fc4-4204-920b-1a426bc5edf2,20032.0,2021-12-02 13:32:38.040,2021-12-03 05:14:28.902,1.0,SB,0.0,0.0,0.0,0.0
61a91190c459460a57dfbb45,61a91190c459460a57dfbb45,premier,a3f53201-d3e7-4106-83fe-ac5d40dd6375,21221.0,2021-12-02 12:33:52.697,2021-12-02 12:43:02.089,1.0,SB,0.0,0.0,0.0,0.0
61a91216c459460a57dfbb4a,61a91216c459460a57dfbb4a,premier,8237e805-19d1-4e4d-bdac-83071a3fa526,20002.0,2021-12-02 13:36:06.175,2021-12-02 13:37:03.176,1.0,SB,0.0,0.0,0.0,0.0
61a9133bc459460a57dfbb53,61a9133bc459460a57dfbb53,premier,389bd63c-6a5a-4a24-b2e6-51b81c718cd0,20004.0,2021-12-02 13:40:59.158,2021-12-02 15:41:40.649,1.0,SB,0.0,0.0,0.0,0.0
61a91477c459460a57dfbb5d,61a91477c459460a57dfbb5d,premier,ad5ff011-3613-48d9-9af8-7f30fec28696,0.0,2021-12-02 18:46:15.983,2021-12-02 18:46:15.983,1.0,,0.0,0.0,0.0,0.0
61a91588c459460a57dfbb60,61a91588c459460a57dfbb60,premier,670bb0d8-b8b0-422b-9deb-ba48b98dc839,868.0,2021-12-02 13:50:48.880,2021-12-02 13:54:49.343,1.0,SB,0.0,0.0,0.0,0.0
61a91672c459460a57dfbb6d,61a91672c459460a57dfbb6d,premier,0f31aea6-1523-40a9-a007-6ceeaa0eeda2,0.0,2021-12-02 13:54:42.826,2021-12-02 13:54:42.826,1.0,,0.0,0.0,0.0,0.0
61a916bac459460a57dfbb71,61a916bac459460a57dfbb71,premier,fe43aff1-78d1-4139-9815-60460937f29d,20002.0,2021-12-02 11:55:54.221,2021-12-02 11:56:14.150,1.0,SB,0.0,0.0,0.0,0.0
61a91821c459460a57dfbb75,61a91821c459460a57dfbb75,premier,7676eedc-aa9f-47ec-a12d-e716dba6f40d,20016.0,2021-12-02 11:01:53.960,2021-12-02 11:06:39.434,1.0,SB,0.0,0.0,0.0,0.0
61a918a7c459460a57dfbb80,61a918a7c459460a57dfbb80,premier,62a881dd-5d6f-4f7a-afe6-c9e77001a353,20096.0,2021-12-02 13:04:07.826,2021-12-02 13:04:59.440,1.0,SB,0.0,0.0,0.0,0.0
61a91985c459460a57dfbb8e,61a91985c459460a57dfbb8e,premier,f0a9176a-4b59-4789-8034-5e7bcaff7534,20002.0,2021-12-02 14:07:49.585,2021-12-02 14:10:26.233,1.0,SB,0.0,0.0,0.0,0.0
61a91affc459460a57dfbb93,61a91affc459460a57dfbb93,premier,6c7f2f4f-26c2-436d-a293-0c8fd4374552,20001.0,2021-12-02 12:14:07.591,2021-12-02 12:15:43.832,1.0,SB,0.0,0.0,0.0,0.0
61a91ca5c459460a57dfbb9c,61a91ca5c459460a57dfbb9c,premier,e988e1f3-1412-4bba-90d3-d3ea2044401d,20479.0,2021-12-02 11:21:09.720,2021-12-02 11:31:34.607,1.0,SB,0.0,0.0,0.0,0.0
61a91d35c459460a57dfbba2,61a91d35c459460a57dfbba2,premier,f20dbb28-50b6-4d9e-83f9-aac7db6c5e50,49720.0,2021-12-02 20:23:33.721,2021-12-02 20:24:23.264,1.0,SB,0.0,0.0,0.0,0.0
61a91d3dc459460a57dfbba5,61a91d3dc459460a57dfbba5,premier,78f31292-5994-4dc9-adc2-908002ec49ce,20000.0,2021-12-02 14:23:41.413,2021-12-02 14:25:03.926,1.0,SB,0.0,0.0,0.0,0.0
61a91d4ac459460a57dfbba9,61a91d4ac459460a57dfbba9,premier,9a57fc66-9907-4983-b9f8-5719267766d0,0.0,2021-12-03 04:23:54.797,2021-12-03 04:23:54.797,1.0,,0.0,0.0,0.0,0.0
61a91e27c459460a57dfbbb2,61a91e27c459460a57dfbbb2,premier,2f60be45-c579-4d49-8b5b-a2d6f5e6b1b4,25270.0,2021-12-02 11:27:35.952,2021-12-03 11:29:22.180,1.0,SB,0.0,0.0,0.0,0.0
61a91e83c459460a57dfbbbc,61a91e83c459460a57dfbbbc,premier,f0abf23b-f729-4024-8936-26c512938ec8,20002.0,2021-12-02 11:29:07.944,2021-12-02 11:29:56.990,1.0,SB,0.0,0.0,0.0,0.0
61a91ee9c459460a57dfbbc3,61a91ee9c459460a57dfbbc3,premier,72390fb2-18e5-4881-a0d6-2bf08588f54a,23020.0,2021-12-02 13:30:49.323,2021-12-02 13:31:11.931,1.0,SB,0.0,0.0,0.0,0.0
61a92001c459460a57dfbbc9,61a92001c459460a57dfbbc9,premier,06e6e603-dc42-4e1c-a3c9-6b28d7c0c60d,7043.0,2021-12-02 19:35:29.248,2021-12-02 19:35:35.932,1.0,SB,0.0,0.0,0.0,0.0
61a9208fc459460a57dfbbce,61a9208fc459460a57dfbbce,premier,a06415f0-ff1c-4e47-8389-f0c5a1ed6859,20004.0,2021-12-02 14:37:51.668,2021-12-02 14:38:11.518,1.0,SB,0.0,0.0,0.0,0.0
61a9225bc459460a57dfbbd3,61a9225bc459460a57dfbbd3,premier,fb2ebe71-1d59-4b03-9d5f-157054a87f50,0.0,2021-12-02 11:45:31.520,2021-12-02 11:45:31.520,1.0,,0.0,0.0,0.0,0.0
61a922dcc459460a57dfbbd7,61a922dcc459460a57dfbbd7,premier,2e0ecd61-6cdf-48d4-9568-14d4ac065e15,20039.0,2021-12-02 13:47:40.936,2021-12-02 13:50:28.395,1.0,SB,0.0,0.0,0.0,0.0
61a9235bc459460a57dfbbdf,61a9235bc459460a57dfbbdf,premier,b0398984-ae33-4d4b-a52c-c3781aecf606,20001.0,2021-12-02 14:49:47.716,2021-12-02 14:50:07.415,1.0,SB,0.0,0.0,0.0,0.0
61a924fbc459460a57dfbbe5,61a924fbc459460a57dfbbe5,premier,57a2f6c3-dc26-4b7b-8cc9-a9384211c1f3,7273.0,2021-12-02 11:56:43.621,2021-12-02 12:12:26.042,1.0,SB,0.0,0.0,0.0,0.0
61a92594c459460a57dfbbe9,61a92594c459460a57dfbbe9,premier,d2d5b2b2-9ab1-4867-888a-08cc554166ff,20000.0,2021-12-02 19:59:16.665,2021-12-02 20:00:21.351,1.0,SB,0.0,0.0,0.0,0.0
61a925a5c459460a57dfbbed,61a925a5c459460a57dfbbed,premier,daf0f5ae-8872-4f12-8841-3a8be641f454,20003.0,2021-12-02 14:59:33.341,2021-12-02 15:00:59.053,1.0,SB,0.0,0.0,0.0,0.0
61a9265dc459460a57dfbbfa,61a9265dc459460a57dfbbfa,premier,b4747339-f1fa-4319-9ba8-b76f5227c2df,20001.0,2021-12-02 16:02:37.513,2021-12-02 16:03:08.631,1.0,SB,0.0,0.0,0.0,0.0
61a926d5c459460a57dfbbfe,61a926d5c459460a57dfbbfe,premier,5a8c0bd9-0e98-467e-a596-d89d2683cfc7,20002.0,2021-12-02 14:04:37.290,2021-12-02 14:04:57.156,1.0,SB,0.0,0.0,0.0,0.0
61a926e9c459460a57dfbc02,61a926e9c459460a57dfbc02,premier,aebaa424-2c8e-4a05-9e9f-96dbb9cab297,20102.0,2021-12-02 14:04:57.879,2021-12-02 14:05:17.251,1.0,SB,0.0,0.0,0.0,0.0
61a927a3c459460a57dfbc06,61a927a3c459460a57dfbc06,premier,b3c6db00-c786-4b6a-9057-1b3c138601b5,638251.0,2021-12-02 14:08:03.252,2021-12-02 14:19:02.214,1.0,,0.0,0.0,0.0,0.0
61a927d3c459460a57dfbc09,61a927d3c459460a57dfbc09,premier,008fe6d9-7a1e-4d5f-a4df-99914ba68976,20001.0,2021-12-02 15:08:51.614,2021-12-02 15:09:11.402,1.0,SB,0.0,0.0,0.0,0.0
61a927fbc459460a57dfbc0d,61a927fbc459460a57dfbc0d,premier,2bd54b86-2d61-415c-a192-d8b3fe3cd12a,20100.0,2021-12-02 15:09:31.487,2021-12-03 08:44:28.422,1.0,SB,0.0,0.0,0.0,0.0
61a928abc459460a57dfbc14,61a928abc459460a57dfbc14,premier,6d21bf17-d62e-422f-a5aa-2338315ee23a,20006.0,2021-12-02 15:12:27.662,2021-12-02 15:12:47.153,1.0,SB,0.0,0.0,0.0,0.0
61a928f8c459460a57dfbc18,61a928f8c459460a57dfbc18,premier,f7cacd10-33df-4e79-b038-79d7ca0b4021,0.0,2021-12-02 15:13:44.813,2021-12-02 15:13:44.813,1.0,,0.0,0.0,0.0,0.0
61a9295ac459460a57dfbc1b,61a9295ac459460a57dfbc1b,premier,6b65c106-14b6-4d42-a502-048d459785b8,20341.0,2021-12-02 14:15:22.202,2021-12-02 14:15:56.922,1.0,SB,0.0,0.0,0.0,0.0
61a929c8c459460a57dfbc1f,61a929c8c459460a57dfbc1f,premier,438953ab-47e9-486d-ab72-c1a2f4cc2f2b,20039.0,2021-12-02 15:17:12.113,2021-12-02 15:17:31.917,1.0,SB,0.0,0.0,0.0,0.0
61a92a86c459460a57dfbc24,61a92a86c459460a57dfbc24,premier,790261a0-16c4-4306-b515-7ef5b7480f63,20001.0,2021-12-02 15:20:22.639,2021-12-02 15:20:41.055,1.0,SB,0.0,0.0,0.0,0.0
61a92ae2c459460a57dfbc29,61a92ae2c459460a57dfbc29,premier,6424650a-e677-417b-9fc0-6dc379d8f986,20001.0,2021-12-02 14:21:54.244,2021-12-02 14:22:19.042,1.0,SB,0.0,0.0,0.0,0.0
61a92b24c459460a57dfbc2d,61a92b24c459460a57dfbc2d,premier,baf9bf33-5d63-4940-b685-3b302c399e9b,2260.0,2021-12-03 00:23:00.449,2021-12-03 00:23:23.121,1.0,SB,0.0,0.0,0.0,0.0
61a92b77c459460a57dfbc32,61a92b77c459460a57dfbc32,premier,cc26ae50-aba7-4f0b-bf93-6222dbe0c5c0,20001.0,2021-12-02 14:24:23.679,2021-12-02 14:51:47.963,1.0,SB,0.0,0.0,0.0,0.0
61a92ba0c459460a57dfbc37,61a92ba0c459460a57dfbc37,premier,ff7c1760-c8a1-48ba-9751-1d0377fdb609,20001.0,2021-12-02 15:25:04.054,2021-12-02 15:28:28.064,1.0,SB,0.0,0.0,0.0,0.0
61a92c02c459460a57dfbc3f,61a92c02c459460a57dfbc3f,premier,c9a3c48a-1307-4377-8aa4-2c496e30cac9,20031.0,2021-12-02 14:26:42.928,2021-12-02 14:27:02.739,1.0,SB,0.0,0.0,0.0,0.0
61a92c56c459460a57dfbc47,61a92c56c459460a57dfbc47,premier,19f8df88-d080-47a0-a5e5-f1a0e47c5df8,20008.0,2021-12-02 21:28:06.718,2021-12-02 21:28:25.546,1.0,SB,0.0,0.0,0.0,0.0
